duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,key,mode,time_signature,explicit,popularity
175215,0.64,0.574,-8.951,0.091,0.138,0.00492,0.342,0.538,198.014,dancehall,5,0,4,0,55
347746,0.604,0.485,-6.868,0.0254,0.326,0.0,0.0799,0.374,79.97,malay,4,1,4,0,39
241382,0.718,0.454,-9.036,0.069,0.483,0.0,0.103,0.514,123.976,goth,5,1,4,0,40
248760,0.485,0.934,-2.473,0.113,0.000151,0.811,0.379,0.219,68.51,club,0,1,4,0,20
136880,0.621,0.18,-23.524,0.0619,0.875,0.827,0.698,0.884,169.916,guitar,2,1,4,0,23
287693,0.672,0.394,-14.627,0.0908,0.135,0.873,0.108,0.0375,157.578,idm,4,1,5,0,14
146493,0.545,0.962,-4.552,0.14,0.0133,0.0,0.059,0.539,160.017,grunge,7,1,4,0,52
171880,0.709,0.56,-4.867,0.171,0.034,0.0,0.315,0.541,170.082,latin,4,0,4,1,3
371292,0.692,0.743,-11.4,0.0938,0.275,0.869,0.107,0.119,131.021,minimal-techno,6,1,4,0,20
267146,0.675,0.638,-8.522,0.0547,0.00903,1.57e-05,0.0836,0.715,78.021,dub,7,0,4,0,25
155479,0.634,0.664,-7.014,0.0339,0.216,0.898,0.211,0.872,130.962,afrobeat,11,1,4,0,21
159413,0.672,0.615,-8.274,0.0293,0.471,0.0,0.0911,0.944,119.693,soul,0,1,4,0,0
188000,0.496,0.254,-14.153,0.0274,0.902,0.00218,0.0983,0.396,81.845,honky-tonk,2,1,3,0,12
75789,0.581,0.876,-6.803,0.0752,4.03e-05,0.88,0.315,0.121,94.986,death-metal,1,1,4,0,22
221066,0.656,0.644,-9.897,0.0323,0.0886,5.44e-06,0.427,0.972,113.938,party,0,1,4,0,27
300960,0.499,0.541,-9.046,0.0308,0.028,0.000937,0.19,0.317,146.939,punk,7,1,3,0,40
249475,0.7,0.858,-5.546,0.06,0.00233,0.803,0.0944,0.271,87.008,drum-and-bass,10,0,4,0,20
355013,0.782,0.315,-16.688,0.0706,0.000897,0.777,0.0494,0.424,124.804,idm,8,1,4,0,9
348600,0.585,0.277,-15.676,0.0432,0.601,0.00015,0.113,0.232,99.896,malay,8,1,4,0,39
352053,0.567,0.695,-6.893,0.0329,5.95e-06,0.641,0.273,0.831,125.799,industrial,6,1,4,0,23
165413,0.574,0.689,-4.824,0.0746,0.189,0.0,0.301,0.617,130.9,forro,2,1,4,0,44
184800,0.631,0.764,-4.298,0.0364,0.818,0.0,0.203,0.764,100.056,afrobeat,0,1,4,0,16
337386,0.521,0.424,-7.392,0.0347,0.852,1.08e-06,0.301,0.484,91.351,pop-film,5,1,4,0,56
396897,0.0772,0.0444,-30.495,0.0403,0.888,0.906,0.521,0.0357,47.224,new-age,2,0,4,0,22
192133,0.423,0.903,-7.135,0.0422,0.00101,0.366,0.108,0.746,158.003,alt-rock,9,1,4,0,45
165213,0.717,0.453,-9.394,0.0532,0.144,0.0,0.12,0.483,85.005,chill,8,1,4,1,61
123680,0.737,0.607,-3.599,0.0835,0.194,0.11,0.132,0.528,179.957,latin,0,1,4,1,0
130909,0.842,0.301,-8.11,0.0485,0.855,0.0,0.0492,0.891,110.022,children,0,1,4,0,41
247733,0.363,0.241,-12.675,0.0457,0.637,0.0,0.132,0.196,73.628,power-pop,5,1,4,0,22
216832,0.869,0.69,-6.949,0.0515,0.547,1.86e-06,0.0672,0.773,130.024,indie,7,1,4,0,40
297586,0.701,0.865,-3.629,0.0283,0.0212,0.0,0.0956,0.88,102.998,alternative,7,1,4,0,0
405866,0.57,0.744,-8.208,0.0528,0.0537,0.0428,0.317,0.719,186.018,trip-hop,5,1,4,0,47
182573,0.64,0.848,-4.172,0.0444,0.0103,0.0,0.176,0.639,141.978,world-music,5,1,4,0,47
317146,0.747,0.294,-10.272,0.0366,0.956,2.37e-05,0.104,0.412,119.948,acoustic,2,1,4,0,26
277519,0.386,0.796,-7.999,0.0666,0.0315,0.872,0.135,0.213,77.949,electro,5,0,4,0,46
97494,0.579,0.851,-4.981,0.0392,0.1,0.00321,0.25,0.77,104.021,forro,2,1,4,0,40
198440,0.337,0.323,-12.477,0.0318,0.909,0.765,0.166,0.157,80.917,disney,7,0,4,0,20
822266,0.512,0.541,-16.636,0.0374,0.909,0.903,0.111,0.0357,139.001,idm,9,1,4,0,13
205034,0.594,0.787,-6.287,0.0443,0.603,0.0,0.602,0.682,81.073,pagode,11,0,4,0,45
162963,0.494,0.152,-9.843,0.0313,0.947,0.0,0.123,0.304,134.178,acoustic,3,1,4,0,49
212036,0.68,0.944,-9.44,0.0389,0.00988,0.000186,0.337,0.687,97.077,ska,0,1,4,0,41
237533,0.566,0.61,-11.228,0.0388,0.165,0.006,0.215,0.406,114.904,garage,2,1,4,0,53
143957,0.56,0.436,-8.761,0.491,0.918,0.0,0.093,0.402,117.907,singer-songwriter,7,1,4,0,0
151081,0.616,0.706,-7.381,0.139,0.315,0.0,0.124,0.126,140.162,turkish,11,0,4,1,42
157523,0.735,0.37,-12.581,0.0705,0.389,0.00163,0.106,0.305,112.015,chill,5,0,4,0,67
239093,0.713,0.871,-6.715,0.0516,0.000604,0.724,0.071,0.183,119.859,breakbeat,0,1,4,0,46
152414,0.819,0.814,-3.44,0.0382,0.00033,0.328,0.0644,0.464,125.965,progressive-house,10,0,4,1,53
273813,0.832,0.702,-3.236,0.173,0.103,0.0,0.128,0.814,94.097,dance,5,1,4,0,0
327706,0.385,0.187,-15.554,0.0375,0.888,0.896,0.114,0.0491,127.122,new-age,0,1,3,0,25
62773,0.501,0.336,-10.893,0.031,0.665,0.0,0.509,0.527,103.862,show-tunes,2,1,3,0,24
109244,0.544,0.605,-11.676,0.905,0.77,0.0,0.565,0.397,114.099,comedy,1,1,4,1,21
342805,0.28,0.434,-7.741,0.0373,0.567,2.93e-06,0.11,0.207,152.249,groove,0,1,3,0,29
390163,0.449,0.934,-8.862,0.923,0.881,0.0,0.766,0.0913,55.437,comedy,2,1,4,0,27
184413,0.64,0.343,-8.999,0.03,0.678,0.0,0.133,0.406,109.854,comedy,9,0,4,1,24
140147,0.895,0.492,-8.249,0.0755,0.324,0.0,0.14,0.915,145.03,children,4,1,4,0,41
202840,0.571,0.407,-9.408,0.0604,0.986,0.0134,0.351,0.718,133.682,tango,2,0,4,0,16
292338,0.284,0.935,-5.555,0.13,5.06e-06,0.000153,0.268,0.307,103.92,grunge,10,0,4,0,53
230160,0.441,0.996,-4.058,0.157,1.17e-06,0.00376,0.337,0.0861,114.968,black-metal,1,0,4,0,19
219933,0.541,0.633,-7.218,0.0273,0.0884,1.47e-05,0.163,0.613,133.888,singer-songwriter,0,1,4,0,44
190000,0.404,0.0252,-24.888,0.0494,0.996,0.906,0.0857,0.186,89.826,new-age,7,1,3,0,44
270112,0.838,0.507,-8.478,0.146,0.185,8.9e-06,0.107,0.415,136.041,malay,5,0,4,0,44
234226,0.462,0.826,-6.227,0.0623,0.00115,0.000775,0.613,0.308,129.918,metalcore,9,0,4,0,57
55106,0.885,0.734,-6.771,0.0356,0.00241,0.00391,0.284,0.51,111.11,kids,1,1,4,0,17
252786,0.146,0.899,-6.411,0.0827,2.27e-06,0.512,0.113,0.109,138.602,black-metal,9,0,4,0,17
278333,0.621,0.615,-6.596,0.032,0.649,0.0,0.0891,0.179,102.954,spanish,9,1,4,0,56
86053,0.641,0.504,-7.884,0.0531,0.35,0.0,0.174,0.87,167.976,samba,7,0,4,0,38
171976,0.432,0.227,-12.213,0.0554,0.993,0.00165,0.413,0.282,126.018,romance,8,1,4,0,0
204253,0.234,0.772,-5.426,0.0833,0.000971,1.1e-05,0.582,0.658,170.372,garage,2,1,4,1,27
67500,0.199,0.119,-15.13,0.0381,0.99,0.269,0.0912,0.0991,95.292,country,4,0,4,0,48
220440,0.596,0.791,-7.582,0.476,0.345,1.42e-05,0.136,0.399,171.919,hardcore,11,0,4,1,61
159040,0.491,0.121,-19.363,0.0351,0.948,0.00716,0.113,0.251,140.237,british,8,1,3,0,55
281332,0.417,0.954,-4.152,0.0627,0.00151,0.0,0.407,0.146,96.993,metalcore,11,0,4,1,57
120027,0.708,0.213,-8.266,0.0396,0.924,0.00118,0.111,0.109,80.02,chill,7,1,4,1,60
201400,0.518,0.948,-5.58,0.0683,0.00504,0.104,0.228,0.55,103.025,industrial,6,0,4,0,70
246851,0.695,0.926,-4.224,0.0717,6.72e-05,0.856,0.211,0.174,178.046,club,4,0,4,0,15
169737,0.713,0.605,-7.583,0.0397,0.17,0.0,0.0284,0.951,97.781,salsa,8,1,4,0,0
193626,0.18,0.0862,-22.366,0.0387,0.983,0.375,0.104,0.039,78.536,opera,2,0,4,0,23
170434,0.325,0.513,-8.783,0.0374,0.00144,0.747,0.0964,0.124,70.451,garage,2,0,4,0,29
242626,0.498,0.927,-5.156,0.088,0.000186,0.0,0.673,0.486,145.052,world-music,10,1,4,0,40
224051,0.875,0.749,-4.444,0.251,0.604,0.0,0.812,0.695,124.011,alternative,9,0,4,1,1
204997,0.677,0.645,-3.615,0.0347,0.707,0.0,0.356,0.846,107.895,forro,11,1,4,0,44
258000,0.165,0.494,-7.683,0.0355,0.574,0.0085,0.0868,0.109,61.504,opera,1,1,4,0,26
268332,0.806,0.664,-9.826,0.0504,0.000404,0.84,0.0865,0.638,115.996,trip-hop,6,0,4,0,17
214457,0.788,0.387,-10.502,0.104,0.341,2.23e-05,0.105,0.128,128.033,german,6,1,4,0,41
67320,0.249,0.333,-13.157,0.0372,0.941,0.158,0.318,0.48,115.045,opera,5,0,4,0,25
215066,0.71,0.744,-5.596,0.0284,0.0732,0.0,0.379,0.912,114.946,swedish,9,1,4,0,38
160733,0.807,0.499,-4.733,0.0616,0.162,0.0,0.104,0.867,90.037,reggaeton,1,0,4,0,74
332681,0.278,0.863,-10.739,0.0389,0.0134,0.764,0.126,0.344,140.048,idm,4,0,3,0,11
235225,0.394,0.565,-7.264,0.126,0.518,1.68e-06,0.0853,0.308,90.773,indie-pop,2,1,4,0,69
195560,0.745,0.801,-6.545,0.724,0.439,1.13e-06,0.519,0.486,143.011,french,3,0,4,1,76
88640,0.179,0.204,-14.463,0.0377,0.933,0.973,0.0832,0.0455,149.474,disney,1,1,4,0,19
203572,0.455,0.984,-2.397,0.113,0.000824,0.0,0.694,0.285,154.828,hardstyle,7,1,4,0,20
313626,0.618,0.665,-10.096,0.0287,0.0168,0.000106,0.515,0.811,145.45,hard-rock,0,1,4,0,36
207866,0.43,0.923,-5.298,0.0752,0.0246,0.0,0.0609,0.368,90.008,punk-rock,8,1,4,0,38
72109,0.565,0.881,-4.338,0.0403,0.00608,0.0,0.318,0.826,118.942,power-pop,8,1,4,0,19
206132,0.57,0.894,-6.04,0.0908,0.0208,0.0,0.364,0.641,137.888,anime,5,1,4,0,35
145045,0.501,0.655,-8.164,0.0936,0.293,0.101,0.107,0.942,192.968,cantopop,7,1,4,0,37
160000,0.698,0.402,-9.444,0.0333,0.196,0.0,0.104,0.151,119.943,emo,6,0,4,1,59
230840,0.558,0.492,-10.173,0.0268,0.599,0.0,0.205,0.691,111.488,synth-pop,11,0,4,0,25
194347,0.737,0.775,-5.443,0.0399,0.0945,0.349,0.191,0.306,137.982,trance,5,0,4,0,58
153360,0.351,0.986,-5.64,0.0711,0.0165,0.00399,0.263,0.712,157.814,rockabilly,6,0,4,0,25
209933,0.756,0.903,-1.895,0.0345,0.0407,0.474,0.224,0.898,145.032,j-idol,0,1,4,0,19
55092,0.263,0.987,-17.747,0.128,0.142,0.0432,0.856,0.0136,51.706,sleep,11,0,5,0,35
240080,0.683,0.591,-6.955,0.0314,0.134,0.0,0.235,0.628,98.982,piano,7,1,4,0,58
208973,0.618,0.661,-8.097,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,alt-rock,5,0,4,0,46
210000,0.576,0.718,-6.452,0.0349,0.203,0.0,0.133,0.949,199.957,swedish,11,1,4,0,37
186053,0.543,0.112,-14.335,0.0321,0.941,0.863,0.102,0.0499,80.162,guitar,9,1,4,0,23
120426,0.74,0.664,-5.626,0.0758,0.0376,0.0,0.13,0.772,139.979,children,2,1,4,0,40
180871,0.41,0.506,-6.98,0.0685,0.802,0.0,0.963,0.422,188.14,sertanejo,3,1,4,0,53
329093,0.662,0.992,-5.761,0.0835,0.0063,0.907,0.47,0.862,130.92,detroit-techno,3,0,4,0,6
223080,0.687,0.835,-5.828,0.0322,0.0429,0.000195,0.0938,0.794,141.052,punk-rock,8,1,4,0,44
118840,0.602,0.553,-9.336,0.0328,0.108,0.0,0.0512,0.971,130.594,psych-rock,11,1,4,0,0
203081,0.736,0.542,-8.443,0.0568,0.0607,0.0,0.343,0.196,130.027,gospel,4,0,4,0,40
38144,0.629,0.776,-3.839,0.047,0.021,0.0,0.093,0.957,93.937,children,7,0,3,0,55
215693,0.895,0.657,-5.892,0.0683,0.255,0.0,0.277,0.929,105.1,dancehall,2,1,4,0,45
408805,0.274,0.792,-8.035,0.0663,0.0657,0.0,0.681,0.212,134.471,brazil,5,0,4,0,50
210232,0.757,0.598,-7.777,0.058,0.0904,0.551,0.15,0.18,124.951,electro,11,1,4,0,72
203066,0.231,0.191,-18.964,0.0424,0.986,0.0028,0.284,0.059,78.513,opera,10,1,4,0,28
252600,0.341,0.221,-11.718,0.0351,0.956,1.36e-05,0.272,0.334,73.815,mandopop,0,1,4,0,53
40893,0.678,0.401,-9.875,0.0555,0.971,0.947,0.105,0.919,82.614,idm,10,0,4,0,12
125100,0.469,0.457,-10.102,0.0412,0.692,0.0,0.0531,0.893,84.064,acoustic,5,1,4,1,28
210155,0.538,0.942,-5.412,0.0879,0.000324,0.000579,0.0501,0.209,155.061,goth,7,0,4,0,22
209493,0.675,0.479,-9.87,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,rock,0,0,4,1,0
256522,0.875,0.751,-6.653,0.17,0.3,9.03e-05,0.0873,0.823,110.002,malay,8,1,4,0,22
195855,0.704,0.787,-3.114,0.082,0.114,0.0,0.228,0.707,96.929,k-pop,0,1,4,0,63
265800,0.652,0.639,-8.577,0.458,0.153,0.0,0.381,0.633,89.984,hardcore,5,1,4,0,31
202878,0.526,0.707,-5.696,0.0388,0.053,0.0,0.13,0.39,154.83,world-music,5,1,4,0,36
260839,0.319,0.577,-7.679,0.033,0.0499,0.0,0.729,0.189,97.678,world-music,4,1,4,0,44
173403,0.559,0.881,-4.377,0.0758,0.000895,0.0,0.0839,0.653,134.9,hardcore,4,0,4,0,31
239960,0.677,0.717,-8.342,0.0633,0.188,0.000585,0.0935,0.6,122.938,j-rock,7,1,4,0,38
102689,0.867,0.509,-3.806,0.317,0.329,0.0,0.0661,0.702,152.118,emo,1,1,4,1,33
178124,0.606,0.929,-4.65,0.098,0.0284,0.0,0.147,0.339,127.998,progressive-house,11,1,4,0,0
398478,0.748,0.75,-9.6,0.273,0.353,0.0,0.388,0.671,91.997,brazil,8,1,4,0,49
307720,0.454,0.0368,-20.558,0.0558,0.984,0.879,0.0805,0.175,130.999,new-age,2,1,4,0,21
474894,0.564,0.866,-4.754,0.0395,0.335,2.42e-05,0.139,0.509,99.658,salsa,8,1,4,0,27
356948,0.2,0.398,-8.008,0.0314,0.819,6.87e-05,0.385,0.267,85.156,gospel,9,1,1,0,37
222186,0.629,0.687,-7.936,0.0363,0.114,0.0177,0.0508,0.313,99.976,synth-pop,11,0,4,0,47
279316,0.435,0.104,-22.39,0.0445,0.973,0.33,0.119,0.162,120.484,singer-songwriter,6,0,4,0,81
195761,0.815,0.617,-6.113,0.376,0.132,4.34e-05,0.234,0.42,129.959,kids,7,0,4,0,11
225882,0.545,0.933,-2.295,0.0672,0.000525,0.00447,0.389,0.0656,169.987,happy,7,1,4,0,19
311866,0.74,0.708,-10.382,0.0554,0.0213,0.913,0.127,0.0716,125.021,trip-hop,1,1,4,0,48
218466,0.633,0.96,-4.388,0.158,0.0282,0.0,0.39,0.909,137.992,party,7,0,4,0,0
334424,0.378,0.892,-3.847,0.0503,3.17e-05,5.39e-05,0.0926,0.454,127.906,heavy-metal,10,1,4,0,27
163333,0.278,0.314,-15.781,0.036,0.91,0.0736,0.219,0.726,198.325,honky-tonk,0,1,3,0,17
127384,0.302,0.709,-6.478,0.0434,0.0546,0.00044,0.36,0.901,153.803,rockabilly,0,1,4,0,23
303297,0.105,0.154,-14.355,0.0334,0.946,0.895,0.0683,0.0756,71.0,new-age,1,1,4,0,48
204600,0.857,0.796,-6.866,0.0527,0.079,0.0,0.0503,0.944,132.528,disco,9,0,4,0,0
204787,0.787,0.689,-9.061,0.177,0.366,0.0461,0.117,0.24,121.0,french,10,0,4,0,63
229333,0.631,0.634,-5.202,0.0326,0.568,0.0,0.124,0.569,90.947,german,2,1,4,0,0
287925,0.637,0.574,-8.14,0.0395,0.741,4.47e-06,0.0912,0.615,125.029,folk,7,1,1,0,42
231187,0.788,0.621,-4.87,0.0556,0.00109,0.879,0.265,0.549,160.011,electronic,2,1,4,0,23
338026,0.274,0.485,-9.375,0.0299,0.0852,0.0,0.129,0.333,146.464,world-music,8,1,4,0,42
143733,0.439,0.196,-16.093,0.0601,0.88,0.0,0.0513,0.525,129.581,jazz,0,1,4,0,0
248807,0.501,0.0958,-15.605,0.0433,0.77,0.0,0.298,0.204,108.741,soul,0,1,4,0,79
351875,0.478,0.718,-5.121,0.0366,0.0362,2.3e-06,0.231,0.256,151.997,dubstep,9,0,4,0,42
261542,0.522,0.574,-5.225,0.0317,0.224,0.0,0.108,0.176,84.044,k-pop,9,0,4,0,71
390288,0.778,0.981,-12.067,0.0649,0.000692,0.945,0.114,0.326,137.932,detroit-techno,0,1,4,0,11
220466,0.613,0.652,-7.214,0.0291,0.534,0.0,0.0874,0.703,117.293,power-pop,2,1,4,0,21
145973,0.716,0.526,-9.027,0.285,0.133,0.0,0.127,0.53,144.895,french,8,0,4,0,36
401400,0.186,0.0625,-25.221,0.0364,0.768,0.883,0.108,0.134,79.939,new-age,10,1,4,0,20
226000,0.385,0.838,-6.051,0.0369,0.23,0.0,0.91,0.274,125.572,punk-rock,7,1,4,0,39
182459,0.58,0.497,-13.079,0.21,0.538,0.0,0.0869,0.66,130.017,children,6,0,4,0,20
111880,0.591,0.4,-10.376,0.0281,0.152,0.00017,0.23,0.156,112.114,rock-n-roll,6,0,3,0,28
247791,0.501,0.0952,-12.931,0.054,0.963,1.58e-05,0.0915,0.316,138.016,acoustic,2,1,4,0,0
189800,0.544,0.935,-4.159,0.173,0.0171,0.00301,0.297,0.339,103.026,grunge,6,0,4,0,44
330106,0.622,0.906,-6.987,0.258,0.024,0.0133,0.342,0.0615,149.882,hardstyle,9,1,4,0,21
147333,0.318,0.36,-8.8,0.0329,0.582,0.0,0.0847,0.261,133.924,disney,7,1,4,0,23
469653,0.121,0.99,-4.584,0.108,5.74e-05,0.00358,0.112,0.405,180.059,black-metal,2,1,3,0,18
230200,0.649,0.842,-6.14,0.0352,0.00109,6.7e-06,0.386,0.849,120.085,garage,11,0,4,0,22
274218,0.0911,0.163,-17.135,0.0382,0.945,0.965,0.0975,0.0393,63.438,ambient,2,1,4,0,57
259591,0.637,0.355,-9.92,0.0245,0.586,0.0131,0.15,0.331,97.998,k-pop,0,0,3,0,48
202907,0.558,0.953,-4.705,0.0288,5.32e-05,0.000375,0.062,0.75,95.0,industrial,7,1,4,0,55
146083,0.669,0.46,-6.434,0.0461,0.711,0.973,0.146,0.362,95.988,study,11,0,4,0,14
368700,0.625,0.727,-3.035,0.0308,0.777,0.0,0.0717,0.894,86.471,pop-film,4,1,3,0,56
186586,0.655,0.811,-4.89,0.0358,0.0132,4.23e-06,0.0788,0.873,146.989,garage,7,1,4,0,29
292880,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,hard-rock,4,1,4,0,84
226413,0.467,0.623,-7.92,0.399,0.431,0.00086,0.134,0.159,170.674,trip-hop,0,1,4,0,45
233160,0.65,0.879,-2.886,0.073,0.00104,0.0,0.0483,0.536,166.895,k-pop,9,1,4,0,71
179120,0.503,0.537,-8.537,0.0326,0.3,0.000135,0.112,0.459,132.436,british,4,0,4,0,5
214592,0.437,0.888,-4.586,0.0507,0.00446,0.0,0.203,0.182,170.1,emo,2,1,4,0,34
373053,0.245,0.138,-12.998,0.0359,0.93,0.0,0.115,0.284,174.957,romance,9,0,5,0,0
383893,0.738,0.607,-3.933,0.0845,0.00746,0.324,0.0699,0.78,131.982,alt-rock,8,0,4,0,0
181196,0.583,0.589,-6.621,0.203,0.0612,0.0,0.108,0.56,192.13,anime,2,1,4,0,66
233853,0.474,0.508,-6.845,0.0235,0.316,0.0,0.166,0.358,77.31,blues,6,0,4,0,26
176093,0.707,0.405,-4.985,0.105,0.698,0.0,0.0732,0.961,84.904,r-n-b,10,1,4,0,41
272601,0.452,0.909,-1.635,0.0795,0.073,0.289,0.0853,0.12,86.662,drum-and-bass,5,0,4,0,20
353648,0.466,0.933,-5.569,0.2,0.118,0.0,0.0713,0.674,77.348,malay,9,1,4,0,36
241751,0.669,0.85,-5.673,0.0562,0.433,0.0,0.416,0.82,134.007,sertanejo,2,1,4,0,50
301500,0.47,0.852,-4.621,0.237,0.0119,0.00232,0.128,0.198,160.02,dubstep,4,1,4,0,42
140426,0.481,0.733,-7.633,0.165,0.575,1.18e-05,0.108,0.874,122.909,rock-n-roll,5,1,4,0,67
175215,0.681,0.411,-6.437,0.0386,0.464,0.0,0.0797,0.442,146.584,kids,5,0,4,0,14
236326,0.491,0.933,-6.283,0.0484,1.18e-05,0.000134,0.221,0.426,90.007,heavy-metal,9,0,4,0,52
173720,0.419,0.947,-4.966,0.0531,5.42e-05,5.74e-06,0.185,0.454,133.005,hard-rock,5,0,4,0,36
52222,0.322,0.984,-6.852,0.375,0.0224,0.0573,0.39,0.0362,179.482,death-metal,8,1,3,0,23
178767,0.712,0.727,-5.22,0.0362,0.263,0.000257,0.13,0.492,145.014,electronic,4,0,4,0,51
161546,0.357,0.223,-12.362,0.0377,0.867,0.000972,0.13,0.314,204.193,rockabilly,10,1,3,0,0
195506,0.213,0.318,-9.408,0.0308,0.587,0.0,0.0877,0.23,182.185,opera,8,1,3,0,0
150000,0.738,0.867,-5.249,0.227,0.0109,0.0825,0.213,0.366,160.066,dub,8,0,5,0,51
254173,0.718,0.573,-7.309,0.0451,0.458,0.00533,0.0953,0.686,180.043,pop-film,1,0,4,0,68
128798,0.734,0.0423,-24.831,0.0583,0.916,0.0,0.108,0.14,123.905,acoustic,4,1,4,1,39
215020,0.7,0.487,-5.437,0.0486,0.208,0.0,0.11,0.363,143.964,world-music,11,0,4,0,48
80840,0.177,0.0626,-21.204,0.0387,0.978,0.00354,0.388,0.229,75.261,classical,2,1,4,0,8
198773,0.669,0.843,-5.726,0.03,0.0641,0.000297,0.109,0.842,131.461,afrobeat,0,1,4,0,26
138148,0.681,0.521,-8.444,0.0469,0.372,0.865,0.112,0.239,81.94,study,11,0,4,0,27
127007,0.901,0.614,-9.041,0.494,0.00489,2.29e-06,0.0647,0.925,155.027,club,11,1,4,0,21
249728,0.385,0.114,-13.005,0.0314,0.917,0.0,0.128,0.269,93.314,acoustic,7,1,4,0,44
438546,0.418,0.759,-9.677,0.243,0.506,0.892,0.108,0.336,170.686,detroit-techno,6,0,4,0,7
65802,0.38,0.992,-5.73,0.131,0.0033,1.18e-05,0.345,0.252,109.973,death-metal,9,1,4,1,29
295026,0.73,0.84,-4.968,0.0373,0.738,0.000514,0.134,0.87,85.67,salsa,7,1,4,0,30
817017,0.246,0.81,-8.678,0.0714,0.00251,0.234,0.339,0.0771,144.995,black-metal,8,1,4,0,17
312186,0.863,0.746,-8.987,0.186,0.339,0.00105,0.194,0.84,141.913,indian,9,0,4,0,51
195936,0.648,0.237,-8.837,0.0511,0.978,0.0,0.123,0.435,119.956,tango,4,0,3,0,23
166325,0.801,0.242,-11.832,0.085,0.291,0.0,0.0529,0.58,79.961,children,5,1,4,0,51
208039,0.598,0.743,-7.704,0.0453,0.589,0.000242,0.0854,0.573,87.017,folk,7,1,4,0,37
238285,0.467,0.931,-3.318,0.14,0.00705,0.000365,0.348,0.253,140.008,dub,4,0,4,0,48
205511,0.646,0.701,-6.938,0.0444,0.00283,0.00146,0.0414,0.944,172.055,afrobeat,5,0,4,0,23
68173,0.692,0.317,-14.946,0.957,0.608,0.0,0.25,0.321,76.97,kids,3,0,4,0,8
209769,0.654,0.445,-9.701,0.0435,0.686,0.000876,0.136,0.565,77.852,guitar,0,1,4,0,22
358026,0.499,0.443,-15.002,0.176,0.0949,0.874,0.0966,0.162,122.314,trip-hop,7,1,4,0,24
301000,0.774,0.745,-6.335,0.0382,0.0127,4.11e-05,0.327,0.567,100.464,turkish,8,1,4,0,40
229436,0.815,0.611,-6.137,0.0644,0.0515,0.274,0.338,0.299,141.997,trance,11,0,4,0,42
258928,0.456,0.823,-4.95,0.0329,0.00179,0.0,0.23,0.744,140.021,hardstyle,9,1,4,0,27
210460,0.856,0.823,-9.701,0.12,0.0538,4.96e-05,0.0489,0.968,138.013,disco,9,1,4,0,30
154506,0.53,0.134,-8.713,0.0446,0.873,4.43e-06,0.134,0.559,76.849,guitar,7,1,4,0,24
181045,0.603,0.661,-5.857,0.088,0.221,0.000303,0.0997,0.919,92.135,latin,0,0,3,0,0
218080,0.442,0.887,-5.943,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,alt-rock,4,0,4,0,76
268507,0.36,0.334,-8.512,0.0306,0.858,2.1e-06,0.0951,0.137,130.637,mandopop,5,1,4,0,49
164693,0.393,0.411,-8.921,0.0293,0.745,6.08e-05,0.0824,0.348,93.986,disney,5,1,4,0,22
398796,0.724,0.791,-11.086,0.0498,0.00426,0.876,0.0797,0.0275,133.006,minimal-techno,6,0,4,0,36
190656,0.622,0.802,-6.272,0.0725,0.188,0.0,0.389,0.329,120.012,french,7,1,4,0,58
227066,0.619,0.654,-6.465,0.135,0.28,0.0,0.167,0.808,134.694,french,2,0,4,0,34
161209,0.418,0.0368,-24.304,0.0499,0.993,0.944,0.0848,0.119,111.355,piano,11,0,4,0,49
167106,0.637,0.856,-5.649,0.0337,0.0366,0.0308,0.0809,0.285,160.068,emo,1,1,4,1,61
219200,0.377,0.162,-10.586,0.0329,0.896,2.86e-06,0.103,0.326,97.211,opera,6,1,5,0,0
174174,0.678,0.351,-8.654,0.0266,0.747,0.0,0.355,0.569,90.032,acoustic,0,1,4,0,63
60240,0.626,0.0752,-13.282,0.0431,0.955,0.00743,0.362,0.357,94.626,show-tunes,5,1,4,0,27
329093,0.62,0.537,-16.626,0.154,0.426,0.377,0.52,0.449,195.999,breakbeat,1,0,4,0,12
562640,0.532,0.151,-17.266,0.0376,0.706,0.00136,0.116,0.211,136.759,jazz,0,1,4,0,61
254250,0.487,0.516,-12.154,0.0625,0.952,0.86,0.125,0.604,167.357,study,5,0,4,0,7
206451,0.683,0.459,-8.848,0.119,0.257,0.000102,0.0759,0.287,93.083,acoustic,11,1,4,0,49
150062,0.783,0.597,-5.85,0.411,0.417,0.0,0.0797,0.532,119.96,funk,4,0,4,1,44
195226,0.528,0.752,-6.006,0.28,0.419,0.0,0.181,0.542,174.112,j-pop,11,1,4,0,61
188571,0.696,0.153,-16.133,0.0301,0.907,1.09e-06,0.111,0.451,140.077,indian,10,1,3,0,47
219042,0.447,0.00588,-25.765,0.0469,0.612,0.736,0.121,0.305,179.901,iranian,0,0,3,0,0
221885,0.636,0.69,-5.011,0.0484,0.0947,0.0,0.169,0.444,123.994,edm,10,1,4,0,0
212225,0.429,0.875,-3.163,0.48,0.0181,3.48e-06,0.083,0.277,154.995,hardstyle,1,1,4,0,50
